Time_s,Raw_Preprocessed_Norm,Denoised_Norm
1.8778,-0.363336,-0.161511
1.8806,-0.354306,-0.155484
1.8833,-0.347294,-0.148002
1.8861,-0.346860,-0.140640
1.8889,-0.352925,-0.131001
1.8917,-0.355597,-0.126788
1.8944,-0.348633,-0.125733
1.8972,-0.340518,-0.127271
1.9000,-0.340019,-0.128322
1.9028,-0.340772,-0.134858
1.9056,-0.331847,-0.140260
1.9083,-0.315503,-0.137132
1.9111,-0.303889,-0.130159
1.9139,-0.301320,-0.126022
1.9167,-0.299897,-0.121390
1.9194,-0.294425,-0.116378
1.9222,-0.289967,-0.107604
1.9250,-0.289372,-0.103792
1.9278,-0.286502,-0.096404
1.9306,-0.277190,-0.100697
1.9333,-0.265008,-0.101064
1.9361,-0.255381,-0.108733
1.9389,-0.252606,-0.120345
1.9417,-0.257546,-0.116582
1.9444,-0.265088,-0.106624
1.9472,-0.271638,-0.097037
1.9500,-0.277675,-0.083068
1.9528,-0.276693,-0.061127
1.9556,-0.264992,-0.038747
1.9583,-0.260644,-0.020804
1.9611,-0.272147,0.000182
1.9639,-0.272908,0.000099
1.9667,-0.262636,-0.004205
1.9694,-0.282350,-0.022818
1.9722,-0.301671,-0.043263
1.9750,-0.227070,-0.063669
1.9778,-0.079562,-0.077663
1.9806,0.029603,-0.088384
1.9833,0.095619,-0.082863
1.9861,0.154148,-0.062827
1.9889,0.125034,-0.033266
1.9917,-0.025123,-0.014769
1.9944,-0.154380,0.006606
1.9972,-0.173328,0.023910
2.0000,-0.156805,0.028843
2.0028,-0.142912,0.023444
2.0056,-0.086830,0.021653
2.0083,-0.014325,0.016847
2.0111,0.004174,0.006870
2.0139,-0.016777,0.003973
2.0167,-0.017517,0.008293
2.0194,0.008456,0.009843
2.0222,0.031929,0.010396
2.0250,0.042683,0.014613
2.0278,0.049232,0.019505
2.0306,0.056503,0.019201
2.0333,0.063098,0.015453
2.0361,0.070601,0.015592
2.0389,0.081477,0.018458
2.0417,0.089111,0.015102
2.0444,0.084973,0.016112
2.0472,0.074542,0.019741
2.0500,0.070324,0.021711
2.0528,0.073432,0.019288
2.0556,0.076326,0.027296
2.0583,0.075959,0.030258
2.0611,0.073702,0.025452
2.0639,0.071199,0.023112
2.0667,0.069646,0.032615
2.0694,0.066878,0.037356
2.0722,0.062444,0.035041
2.0750,0.064944,0.041507
2.0778,0.075275,0.056691
2.0806,0.075174,0.063555
2.0833,0.062672,0.064063
2.0861,0.072407,0.065682
2.0889,0.122900,0.072961
2.0917,0.179670,0.067333
2.0944,0.205208,0.059418
2.0972,0.206523,0.057399
2.1000,0.211908,0.059876
2.1028,0.234332,0.056912
2.1056,0.265121,0.062742
2.1083,0.285814,0.074714
2.1111,0.287921,0.088189
2.1139,0.280575,0.093570
2.1167,0.275407,0.106405
2.1194,0.274976,0.117811
2.1222,0.275436,0.123003
2.1250,0.271603,0.118632
2.1278,0.266624,0.121665
2.1306,0.274008,0.120804
2.1333,0.296301,0.117730
2.1361,0.315945,0.111367
2.1389,0.321633,0.112285
2.1417,0.322023,0.117299
2.1444,0.324868,0.119892
2.1472,0.326657,0.120357
2.1500,0.324663,0.128029
2.1528,0.320065,0.134358
2.1556,0.313188,0.134373
2.1583,0.306857,0.132861
2.1611,0.306675,0.137454
2.1639,0.311974,0.139056
2.1667,0.314528,0.135866
2.1694,0.309755,0.134161
2.1722,0.301462,0.138085
2.1750,0.293404,0.140345
2.1778,0.285495,0.140634
2.1806,0.280523,0.141599
2.1833,0.283571,0.140267
2.1861,0.291712,0.140240
2.1889,0.295674,0.139766
2.1917,0.295403,0.137912
2.1944,0.299537,0.142879
2.1972,0.303821,0.148845
2.2000,0.292834,0.147035
2.2028,0.273021,0.149807
2.2056,0.271822,0.147792
2.2083,0.292807,0.142659
2.2111,0.309864,0.137348
2.2139,0.311163,0.131321
2.2167,0.309098,0.119530
2.2194,0.309575,0.107200
2.2222,0.307228,0.098944
2.2250,0.303924,0.101268
2.2278,0.305428,0.113304
2.2306,0.306612,0.135209
2.2333,0.297048,0.168702
2.2361,0.275690,0.211065
2.2389,0.248789,0.253476
2.2417,0.219920,0.288273
2.2444,0.193592,0.303318
2.2472,0.184512,0.298503
2.2500,0.213422,0.258870
2.2528,0.289238,0.207857
2.2556,0.390387,0.139356
2.2583,0.470782,0.069424
2.2611,0.504040,0.014962
2.2639,0.515274,-0.019199
2.2667,0.541697,-0.020524
2.2694,0.573942,-0.001433
2.2722,0.574075,0.037887
2.2750,0.538000,0.085747
2.2778,0.494236,0.141124
2.2806,0.450810,0.182042
2.2833,0.391192,0.200994
2.2861,0.317572,0.212596
2.2889,0.254461,0.203406
2.2917,0.211806,0.191159
2.2944,0.178597,0.167369
2.2972,0.148555,0.145954
2.3000,0.126984,0.124956
2.3028,0.116724,0.100137
2.3056,0.112106,0.088427
2.3083,0.104850,0.066194
2.3111,0.093193,0.054463
2.3139,0.084782,0.046590
2.3167,0.085471,0.041762
2.3194,0.088973,0.037629
2.3222,0.085328,0.028700
2.3250,0.073834,0.026035
2.3278,0.062288,0.026459
2.3306,0.058147,0.023767
2.3333,0.060885,0.013864
2.3361,0.062034,0.017045
2.3389,0.055858,0.016455
2.3417,0.046026,0.012512
2.3444,0.037790,0.008826
2.3472,0.031546,0.010601
2.3500,0.026867,0.012278
2.3528,0.024187,0.008185
2.3556,0.022540,0.009582
2.3583,0.021112,0.012504
2.3611,0.018648,0.006290
2.3639,0.010783,-0.000021
2.3667,-0.003425,-0.000824
2.3694,-0.015481,0.001589
2.3722,-0.017635,-0.003920
2.3750,-0.014086,-0.007512
2.3778,-0.014399,-0.007524
2.3806,-0.020254,-0.004586
2.3833,-0.024294,-0.005542
2.3861,-0.021582,-0.006945
2.3889,-0.017783,-0.007242
2.3917,-0.020920,-0.006898
2.3944,-0.029542,-0.008803
2.3972,-0.037521,-0.011913
2.4000,-0.043428,-0.013477
2.4028,-0.046341,-0.014751
2.4056,-0.042431,-0.017188
