Time(s),True_Raw_500Hz,Denoised_Resampled_500Hz
8.8720,74552.000000,-0.085921
8.8740,75916.000000,-0.085093
8.8760,77289.000000,-0.075959
8.8780,78683.000000,-0.045277
8.8800,80078.000000,-0.010826
8.8820,81479.000000,-0.005344
8.8840,82901.000000,-0.009541
8.8860,84411.000000,0.000110
8.8880,86051.000000,0.035179
8.8900,87776.000000,0.085713
8.8920,89521.000000,0.107691
8.8940,91235.000000,0.112411
8.8960,92902.000000,0.140831
8.8980,94564.000000,0.180715
8.9000,96174.000000,0.223901
8.9020,97703.000000,0.264070
8.9040,99208.000000,0.282667
8.9060,100648.000000,0.303634
8.9080,102026.000000,0.341291
8.9100,103393.000000,0.379631
8.9120,104704.000000,0.418685
8.9140,105957.000000,0.445079
8.9160,107188.000000,0.453736
8.9180,108367.000000,0.468203
8.9200,109505.000000,0.490316
8.9220,110588.000000,0.515424
8.9240,111653.000000,0.533918
8.9260,112669.000000,0.531212
8.9280,113655.000000,0.531378
8.9300,114631.000000,0.546239
8.9320,115562.000000,0.561692
8.9340,116453.000000,0.582379
8.9360,117314.000000,0.590020
8.9380,118135.000000,0.582525
8.9400,118954.000000,0.602247
8.9420,119754.000000,0.636193
8.9440,120524.000000,0.658997
8.9460,121269.000000,0.684369
8.9480,121996.000000,0.694597
8.9500,122674.000000,0.689608
8.9520,123344.000000,0.703110
8.9540,124006.000000,0.725435
8.9560,124609.000000,0.742658
8.9580,125188.000000,0.750544
8.9600,125759.000000,0.738602
8.9620,126322.000000,0.730676
8.9640,126855.000000,0.739461
8.9660,127346.000000,0.745191
8.9680,127833.000000,0.745574
8.9700,128306.000000,0.739178
8.9720,128766.000000,0.733826
8.9740,129199.000000,0.745064
8.9760,129627.000000,0.753353
8.9780,130021.000000,0.751748
8.9800,130384.000000,0.753947
8.9820,130729.000000,0.753472
8.9840,131070.000000,0.757648
8.9860,131361.000000,0.768572
8.9880,131683.000000,0.768755
8.9900,131980.000000,0.769101
8.9920,132266.000000,0.773955
8.9940,132539.000000,0.772828
8.9960,132790.000000,0.773708
8.9980,133043.000000,0.769797
9.0000,133293.000000,0.760720
9.0020,133509.000000,0.763631
9.0040,133727.000000,0.765237
9.0060,133934.000000,0.759059
9.0080,134119.000000,0.755274
9.0100,134311.000000,0.749715
9.0120,134487.000000,0.752601
9.0140,134657.000000,0.762107
9.0160,134829.000000,0.759829
9.0180,134993.000000,0.759084
9.0200,135194.000000,0.761413
9.0220,135480.000000,0.760277
9.0240,135791.000000,0.772636
9.0260,136143.000000,0.779525
9.0280,136636.000000,0.764474
9.0300,137316.000000,0.757666
9.0320,138101.000000,0.761412
9.0340,138946.000000,0.764305
9.0360,139781.000000,0.768826
9.0380,140584.000000,0.760457
9.0400,141348.000000,0.746420
9.0420,142096.000000,0.747260
9.0440,142818.000000,0.754654
9.0460,143518.000000,0.763663
9.0480,144199.000000,0.767683
9.0500,144856.000000,0.760798
9.0520,145503.000000,0.762951
9.0540,146107.000000,0.773426
9.0560,146648.000000,0.775630
9.0580,147174.000000,0.774212
9.0600,147681.000000,0.769040
9.0620,148172.000000,0.765147
9.0640,148648.000000,0.771002
9.0660,149121.000000,0.771004
9.0680,149547.000000,0.762813
9.0700,149960.000000,0.756821
9.0720,150366.000000,0.751976
9.0740,150749.000000,0.757436
9.0760,151108.000000,0.769337
9.0780,151468.000000,0.767973
9.0800,151810.000000,0.760239
9.0820,152144.000000,0.758550
9.0840,152467.000000,0.763940
9.0860,152763.000000,0.773466
9.0880,153036.000000,0.772666
9.0900,153298.000000,0.760428
9.0920,153528.000000,0.751032
9.0940,153786.000000,0.750036
9.0960,154038.000000,0.758054
9.0980,154232.000000,0.758509
9.1000,154428.000000,0.737946
9.1020,154619.000000,0.719492
9.1040,154776.000000,0.716286
9.1060,154927.000000,0.718784
9.1080,155070.000000,0.723742
9.1100,155183.000000,0.719462
9.1120,155296.000000,0.706204
9.1140,155408.000000,0.704943
9.1160,155500.000000,0.713408
9.1180,155544.000000,0.718901
9.1200,155621.000000,0.718940
9.1220,155679.000000,0.714237
9.1240,155726.000000,0.714490
9.1260,155766.000000,0.717312
9.1280,155803.000000,0.712044
9.1300,155816.000000,0.703959
9.1320,155808.000000,0.692152
9.1340,155798.000000,0.682357
9.1360,155766.000000,0.688016
9.1380,155730.000000,0.686317
9.1400,155719.000000,0.665123
9.1420,155714.000000,0.649184
9.1440,155678.000000,0.640622
9.1460,155631.000000,0.635787
9.1480,155591.000000,0.638569
9.1500,155549.000000,0.631649
9.1520,155502.000000,0.615898
9.1540,155437.000000,0.610568
9.1560,155372.000000,0.612328
9.1580,155314.000000,0.617065
9.1600,155242.000000,0.621333
9.1620,155146.000000,0.615505
9.1640,155074.000000,0.607092
9.1660,154986.000000,0.603230
9.1680,154908.000000,0.599841
9.1700,154843.000000,0.595974
9.1720,154774.000000,0.588646
9.1740,154676.000000,0.580200
9.1760,154571.000000,0.574526
9.1780,154481.000000,0.567726
9.1800,154369.000000,0.565688
9.1820,154260.000000,0.567164
9.1840,154119.000000,0.558421
9.1860,153997.000000,0.548824
9.1880,153879.000000,0.546480
9.1900,153733.000000,0.539438
9.1920,153581.000000,0.531641
9.1940,153444.000000,0.528620
9.1960,153293.000000,0.520629
9.1980,153133.000000,0.510547
9.2000,152978.000000,0.505979
9.2020,152834.000000,0.502794
9.2040,152659.000000,0.498282
9.2060,152476.000000,0.492978
9.2080,152301.000000,0.486722
9.2100,152116.000000,0.481487
9.2120,151916.000000,0.479349
9.2140,151744.000000,0.477846
9.2160,151563.000000,0.473075
9.2180,151381.000000,0.467925
9.2200,151175.000000,0.463972
9.2220,150976.000000,0.457055
9.2240,150753.000000,0.451706
9.2260,150546.000000,0.450014
9.2280,150370.000000,0.442005
9.2300,150168.000000,0.430554
9.2320,149944.000000,0.425273
9.2340,149702.000000,0.420360
9.2360,149458.000000,0.411707
9.2380,149204.000000,0.404988
9.2400,148970.000000,0.400941
9.2420,148724.000000,0.396728
9.2440,148466.000000,0.393042
9.2460,148224.000000,0.390542
9.2480,147966.000000,0.385778
9.2500,147696.000000,0.378407
9.2520,147443.000000,0.373832
9.2540,147171.000000,0.371670
9.2560,146916.000000,0.368357
9.2580,146650.000000,0.363755
9.2600,146382.000000,0.357071
9.2620,146134.000000,0.352179
9.2640,145864.000000,0.350069
9.2660,145601.000000,0.342370
9.2680,145328.000000,0.333655
9.2700,145060.000000,0.331535
9.2720,144816.000000,0.327603
9.2740,144555.000000,0.321762
9.2760,144301.000000,0.319338
9.2780,144042.000000,0.314306
9.2800,143784.000000,0.307631
9.2820,143530.000000,0.304345
9.2840,143249.000000,0.302382
9.2860,142960.000000,0.300237
9.2880,142691.000000,0.294427
9.2900,142423.000000,0.285923
9.2920,142143.000000,0.280811
9.2940,141870.000000,0.276843
9.2960,141589.000000,0.273641
9.2980,141306.000000,0.271067
9.3000,141033.000000,0.262889
9.3020,140748.000000,0.254158
9.3040,140484.000000,0.249323
9.3060,140222.000000,0.244064
9.3080,139945.000000,0.241052
9.3100,139699.000000,0.236481
9.3120,139414.000000,0.227696
9.3140,139111.000000,0.225591
9.3160,138829.000000,0.223999
9.3180,138570.000000,0.214754
9.3200,138292.000000,0.208979
9.3220,138020.000000,0.205296
9.3240,137744.000000,0.198781
9.3260,137480.000000,0.194561
9.3280,137195.000000,0.188000
9.3300,136896.000000,0.178894
9.3320,136629.000000,0.172002
9.3340,136354.000000,0.164241
9.3360,136094.000000,0.159926
9.3380,135839.000000,0.157932
9.3400,135579.000000,0.150715
9.3420,135333.000000,0.145738
9.3440,135069.000000,0.142228
9.3460,134795.000000,0.133313
9.3480,134526.000000,0.127792
9.3500,134276.000000,0.126048
9.3520,134011.000000,0.122174
9.3540,133731.000000,0.117135
9.3560,133459.000000,0.107323
9.3580,133202.000000,0.098211
9.3600,132936.000000,0.097652
9.3620,132678.000000,0.097802
9.3640,132406.000000,0.095532
9.3660,132166.000000,0.089457
9.3680,131900.000000,0.076796
9.3700,131589.000000,0.069576
9.3720,131308.000000,0.071032
9.3740,131043.000000,0.070458
9.3760,130774.000000,0.065032
9.3780,130494.000000,0.053674
9.3800,130222.000000,0.042866
9.3820,129973.000000,0.041791
9.3840,129696.000000,0.042075
9.3860,129413.000000,0.037963
9.3880,129133.000000,0.031090
9.3900,128843.000000,0.020656
9.3920,128556.000000,0.015636
9.3940,128277.000000,0.017123
9.3960,128005.000000,0.014063
9.3980,127753.000000,0.007300
9.4000,127473.000000,-0.001372
9.4020,127174.000000,-0.008441
9.4040,126864.000000,-0.006957
9.4060,126583.000000,-0.007947
9.4080,126321.000000,-0.016955
9.4100,126056.000000,-0.024511
9.4120,125784.000000,-0.030878
9.4140,125503.000000,-0.032761
9.4160,125235.000000,-0.030657
9.4180,124945.000000,-0.038081
9.4200,124670.000000,-0.048868
9.4220,124393.000000,-0.053308
9.4240,124131.000000,-0.056130
9.4260,123886.000000,-0.055149
9.4280,123642.000000,-0.055759
9.4300,123378.000000,-0.064463
9.4320,123111.000000,-0.069684
9.4340,122848.000000,-0.071265
9.4360,122551.000000,-0.074144
9.4380,122295.000000,-0.073597
9.4400,122054.000000,-0.076176
9.4420,121758.000000,-0.083617
9.4440,121470.000000,-0.088543
9.4460,121196.000000,-0.092618
9.4480,120919.000000,-0.092499
9.4500,120651.000000,-0.089787
9.4520,120365.000000,-0.094241
9.4540,120073.000000,-0.099502
9.4560,119802.000000,-0.102892
9.4580,119527.000000,-0.106988
9.4600,119270.000000,-0.103573
9.4620,118996.000000,-0.100400
9.4640,118715.000000,-0.106716
9.4660,118436.000000,-0.111129
9.4680,118179.000000,-0.112690
9.4700,117927.000000,-0.115330
9.4720,117659.000000,-0.115589
9.4740,117402.000000,-0.118464
9.4760,117147.000000,-0.123372
9.4780,116904.000000,-0.125182
9.4800,116667.000000,-0.127514
9.4820,116381.000000,-0.128717
9.4840,116123.000000,-0.128842
9.4860,115841.000000,-0.132623
9.4880,115576.000000,-0.135637
9.4900,115296.000000,-0.135837
9.4920,115009.000000,-0.134675
9.4940,114740.000000,-0.132865
9.4960,114468.000000,-0.136042
9.4980,114196.000000,-0.141800
9.5000,113941.000000,-0.145221
9.5020,113683.000000,-0.148529
9.5040,113433.000000,-0.147682
9.5060,113166.000000,-0.145395
9.5080,112905.000000,-0.150419
9.5100,112657.000000,-0.154842
9.5120,112392.000000,-0.154669
9.5140,112140.000000,-0.155981
9.5160,111886.000000,-0.157056
9.5180,111618.000000,-0.158891
9.5200,111349.000000,-0.161572
9.5220,111080.000000,-0.160663
9.5240,110821.000000,-0.159962
9.5260,110571.000000,-0.159374
9.5280,110331.000000,-0.157202
9.5300,110103.000000,-0.159194
9.5320,109852.000000,-0.162140
9.5340,109613.000000,-0.162488
9.5360,109343.000000,-0.163622
9.5380,109086.000000,-0.163197
9.5400,108859.000000,-0.163090
9.5420,108613.000000,-0.166138
9.5440,108373.000000,-0.168490
9.5460,108153.000000,-0.171671
9.5480,107940.000000,-0.172761
9.5500,107713.000000,-0.168449
9.5520,107474.000000,-0.168145
9.5540,107239.000000,-0.170380
9.5560,107028.000000,-0.169121
9.5580,106808.000000,-0.170853
9.5600,106613.000000,-0.172642
9.5620,106402.000000,-0.170233
9.5640,106160.000000,-0.169883
9.5660,105922.000000,-0.169671
9.5680,105714.000000,-0.168240
9.5700,105482.000000,-0.168722
9.5720,105273.000000,-0.167548
9.5740,105063.000000,-0.166550
9.5760,104866.000000,-0.168943
9.5780,104641.000000,-0.170145
9.5800,104408.000000,-0.169418
9.5820,104177.000000,-0.168487
9.5840,103947.000000,-0.168915
9.5860,103733.000000,-0.171957
9.5880,103516.000000,-0.173793
9.5900,103295.000000,-0.174242
9.5920,103080.000000,-0.174533
9.5940,102841.000000,-0.172436
9.5960,102614.000000,-0.172100
9.5980,102393.000000,-0.173951
9.6000,102173.000000,-0.173051
9.6020,101930.000000,-0.173417
9.6040,101699.000000,-0.175547
9.6060,101472.000000,-0.175764
9.6080,101251.000000,-0.176661
9.6100,101021.000000,-0.176131
9.6120,100794.000000,-0.173213
9.6140,100563.000000,-0.171884
9.6160,100354.000000,-0.169080
9.6180,100138.000000,-0.165754
9.6200,99928.000000,-0.166359
9.6220,99718.000000,-0.166156
9.6240,99505.000000,-0.163121
9.6260,99273.000000,-0.160920
9.6280,99046.000000,-0.161598
9.6300,98831.000000,-0.164413
9.6320,98624.000000,-0.165587
9.6340,98406.000000,-0.167532
9.6360,98198.000000,-0.171383
9.6380,97993.000000,-0.169376
9.6400,97816.000000,-0.166025
9.6420,97613.000000,-0.167814
9.6440,97414.000000,-0.167496
9.6460,97198.000000,-0.167133
9.6480,96976.000000,-0.169432
9.6500,96773.000000,-0.166993
9.6520,96536.000000,-0.164529
9.6540,96328.000000,-0.165615
9.6560,96124.000000,-0.163962
9.6580,95901.000000,-0.162634
9.6600,95675.000000,-0.162646
9.6620,95454.000000,-0.160354
9.6640,95253.000000,-0.159864
9.6660,95042.000000,-0.160997
9.6680,94843.000000,-0.159283
9.6700,94647.000000,-0.155807
9.6720,94423.000000,-0.154633
9.6740,94188.000000,-0.157711
9.6760,93976.000000,-0.159112
9.6780,93771.000000,-0.157480
9.6800,93564.000000,-0.159069
9.6820,93349.000000,-0.158175
9.6840,93126.000000,-0.153424
9.6860,92914.000000,-0.154646
9.6880,92704.000000,-0.155929
9.6900,92487.000000,-0.152832
9.6920,92271.000000,-0.153502
9.6940,92065.000000,-0.155452
9.6960,91868.000000,-0.156714
9.6980,91648.000000,-0.158797
9.7000,91429.000000,-0.156221
9.7020,91206.000000,-0.152725
9.7040,90989.000000,-0.152847
9.7060,90778.000000,-0.152084
9.7080,90555.000000,-0.152159
9.7100,90335.000000,-0.152182
9.7120,90127.000000,-0.148128
9.7140,89911.000000,-0.144611
9.7160,89694.000000,-0.143229
9.7180,89486.000000,-0.143174
9.7200,89254.000000,-0.144218
9.7220,89009.000000,-0.143295
9.7240,88801.000000,-0.143745
9.7260,88593.000000,-0.144851
9.7280,88376.000000,-0.140999
9.7300,88167.000000,-0.139075
9.7320,87931.000000,-0.139735
9.7340,87721.000000,-0.136557
9.7360,87518.000000,-0.135560
9.7380,87326.000000,-0.136059
9.7400,87120.000000,-0.133419
9.7420,86929.000000,-0.133177
9.7440,86705.000000,-0.132537
9.7460,86522.000000,-0.129566
9.7480,86326.000000,-0.130337
9.7500,86121.000000,-0.130387
9.7520,85921.000000,-0.128211
9.7540,85744.000000,-0.128716
9.7560,85553.000000,-0.127813
9.7580,85363.000000,-0.124744
9.7600,85179.000000,-0.123830
9.7620,84995.000000,-0.124884
9.7640,84800.000000,-0.125706
9.7660,84604.000000,-0.123348
9.7680,84409.000000,-0.121365
9.7700,84221.000000,-0.122693
9.7720,84042.000000,-0.120803
9.7740,83846.000000,-0.118304
9.7760,83638.000000,-0.118853
9.7780,83435.000000,-0.115381
9.7800,83254.000000,-0.112328
9.7820,83068.000000,-0.114400
9.7840,82881.000000,-0.114446
9.7860,82709.000000,-0.113900
9.7880,82518.000000,-0.112865
9.7900,82334.000000,-0.107605
9.7920,82164.000000,-0.105356
9.7940,81973.000000,-0.106674
9.7960,81769.000000,-0.106071
9.7980,81578.000000,-0.105217
9.8000,81387.000000,-0.102356
9.8020,81188.000000,-0.098578
9.8040,80999.000000,-0.098824
9.8060,80811.000000,-0.099686
9.8080,80612.000000,-0.098815
9.8100,80415.000000,-0.096026
9.8120,80244.000000,-0.092325
9.8140,80068.000000,-0.092956
9.8160,79904.000000,-0.093522
9.8180,79737.000000,-0.089862
9.8200,79547.000000,-0.087742
9.8220,79366.000000,-0.084648
9.8240,79172.000000,-0.080859
9.8260,78981.000000,-0.082340
9.8280,78783.000000,-0.081594
9.8300,78596.000000,-0.077100
9.8320,78399.000000,-0.075553
9.8340,78201.000000,-0.073216
9.8360,78022.000000,-0.071882
9.8380,77819.000000,-0.073990
9.8400,77648.000000,-0.071920
9.8420,77464.000000,-0.068189
9.8440,77284.000000,-0.067555
9.8460,77080.000000,-0.066987
9.8480,76891.000000,-0.067815
9.8500,76681.000000,-0.068517
9.8520,76491.000000,-0.065987
9.8540,76311.000000,-0.063357
9.8560,76123.000000,-0.061243
9.8580,75921.000000,-0.060726
9.8600,75738.000000,-0.061788
9.8620,75554.000000,-0.059809
9.8640,75356.000000,-0.057519
9.8660,75185.000000,-0.056680
9.8680,75003.000000,-0.054065
9.8700,74819.000000,-0.053632
9.8720,74621.000000,-0.054472
9.8740,74444.000000,-0.051868
9.8760,74240.000000,-0.050247
9.8780,74053.000000,-0.049231
9.8800,73857.000000,-0.046469
9.8820,73678.000000,-0.046531
9.8840,73494.000000,-0.047378
9.8860,73316.000000,-0.046077
9.8880,73137.000000,-0.045439
9.8900,73003.000000,-0.044577
9.8920,72848.000000,-0.044057
9.8940,72683.000000,-0.045561
9.8960,72493.000000,-0.045852
9.8980,72307.000000,-0.044168
9.9000,72117.000000,-0.042394
9.9020,71933.000000,-0.041813
9.9040,71761.000000,-0.042691
9.9060,71592.000000,-0.042326
9.9080,71408.000000,-0.040670
9.9100,71221.000000,-0.039152
9.9120,71038.000000,-0.037178
9.9140,70860.000000,-0.037170
9.9160,70679.000000,-0.037789
9.9180,70496.000000,-0.034825
9.9200,70344.000000,-0.032110
9.9220,70187.000000,-0.031160
9.9240,70024.000000,-0.029780
9.9260,69848.000000,-0.030584
9.9280,69653.000000,-0.031089
9.9300,69488.000000,-0.028234
9.9320,69311.000000,-0.026960
9.9340,69153.000000,-0.027971
9.9360,68986.000000,-0.029012
9.9380,68799.000000,-0.030189
9.9400,68607.000000,-0.029272
9.9420,68433.000000,-0.027166
9.9440,68267.000000,-0.026699
9.9460,68098.000000,-0.026771
9.9480,67933.000000,-0.027070
9.9500,67783.000000,-0.026625
9.9520,67614.000000,-0.024522
9.9540,67422.000000,-0.023460
9.9560,67247.000000,-0.023359
9.9580,67073.000000,-0.023090
9.9600,66893.000000,-0.023169
9.9620,66724.000000,-0.021851
9.9640,66574.000000,-0.020383
9.9660,66415.000000,-0.020715
9.9680,66264.000000,-0.020007
9.9700,66103.000000,-0.018919
9.9720,65939.000000,-0.019053
9.9740,65778.000000,-0.017984
9.9760,65632.000000,-0.017086
9.9780,65488.000000,-0.017911
9.9800,65346.000000,-0.017987
9.9820,65209.000000,-0.017751
9.9840,65056.000000,-0.018314
9.9860,64928.000000,-0.018455
9.9880,64782.000000,-0.018371
9.9900,64633.000000,-0.018584
9.9920,64501.000000,-0.018512
9.9940,64362.000000,-0.018021
9.9960,64243.000000,-0.017615
9.9980,64115.000000,-0.017022
10.0000,63968.000000,-0.015476
10.0020,63783.000000,-0.014359
10.0040,63664.000000,-0.014213
10.0060,63517.000000,-0.013012
10.0080,63380.000000,-0.011590
10.0100,63255.000000,-0.010629
10.0120,63119.000000,-0.008532
10.0140,62985.000000,-0.007605
10.0160,62826.000000,-0.008591
10.0180,62672.000000,-0.007905
10.0200,62538.000000,-0.006514
10.0220,62373.000000,-0.006540
10.0240,62224.000000,-0.006811
10.0260,62075.000000,-0.007386
10.0280,61923.000000,-0.007968
10.0300,61783.000000,-0.007495
10.0320,61644.000000,-0.006448
10.0340,61493.000000,-0.005254
10.0360,61323.000000,-0.004717
10.0380,61185.000000,-0.004699
10.0400,61058.000000,-0.003654
10.0420,60898.000000,-0.002069
10.0440,60725.000000,-0.000664
10.0460,60558.000000,0.000185
10.0480,60422.000000,-0.000067
10.0500,60260.000000,0.000552
10.0520,60099.000000,0.002004
10.0540,59956.000000,0.002056
10.0560,59804.000000,0.002272
10.0580,59668.000000,0.002672
10.0600,59508.000000,0.001651
10.0620,59351.000000,0.001702
10.0640,59206.000000,0.002722
10.0660,59031.000000,0.002204
10.0680,58899.000000,0.001590
10.0700,58771.000000,0.001457
10.0720,58615.000000,0.001037
10.0740,58470.000000,0.001251
10.0760,58317.000000,0.001849
10.0780,58164.000000,0.002332
10.0800,58006.000000,0.002907
10.0820,57871.000000,0.003188
10.0840,57725.000000,0.003390
10.0860,57574.000000,0.003968
10.0880,57431.000000,0.005141
10.0900,57274.000000,0.006225
10.0920,57133.000000,0.006184
10.0940,57011.000000,0.006726
10.0960,56845.000000,0.008146
10.0980,56694.000000,0.008125
10.1000,56570.000000,0.008494
10.1020,56428.000000,0.010052
10.1040,56296.000000,0.009629
10.1060,56173.000000,0.008720
10.1080,56044.000000,0.009186
10.1100,55909.000000,0.008919
10.1120,55776.000000,0.008487
10.1140,55642.000000,0.008455
10.1160,55500.000000,0.007305
10.1180,55369.000000,0.006373
10.1200,55242.000000,0.006979
10.1220,55124.000000,0.007832
10.1240,54984.000000,0.007853
10.1260,54823.000000,0.007337
10.1280,54692.000000,0.007447
10.1300,54581.000000,0.008288
10.1320,54433.000000,0.009376
10.1340,54310.000000,0.010514
10.1360,54184.000000,0.010665
10.1380,54034.000000,0.010959
10.1400,53908.000000,0.012880
10.1420,53767.000000,0.013761
10.1440,53626.000000,0.013511
10.1460,53498.000000,0.014598
10.1480,53376.000000,0.014864
10.1500,53239.000000,0.013618
10.1520,53105.000000,0.013560
10.1540,52943.000000,0.014053
10.1560,52801.000000,0.013831
10.1580,52681.000000,0.013284
10.1600,52565.000000,0.012642
10.1620,52438.000000,0.012673
10.1640,52303.000000,0.013199
10.1660,52166.000000,0.013562
10.1680,52033.000000,0.013986
10.1700,51908.000000,0.013933
10.1720,51789.000000,0.013757
10.1740,51669.000000,0.014430
10.1760,51542.000000,0.015296
10.1780,51414.000000,0.016117
10.1800,51291.000000,0.016545
10.1820,51163.000000,0.016389
10.1840,51020.000000,0.017235
10.1860,50869.000000,0.018365
10.1880,50746.000000,0.018444
10.1900,50646.000000,0.019069
10.1920,50539.000000,0.019682
10.1940,50406.000000,0.019077
10.1960,50308.000000,0.019049
10.1980,50194.000000,0.019384
10.2000,50075.000000,0.018749
10.2020,49946.000000,0.018012
10.2040,49831.000000,0.017432
10.2060,49723.000000,0.017064
10.2080,49633.000000,0.017508
10.2100,49519.000000,0.018077
10.2120,49398.000000,0.017903
10.2140,49293.000000,0.017228
10.2160,49169.000000,0.017139
10.2180,49078.000000,0.018056
10.2200,48978.000000,0.019045
10.2220,48878.000000,0.019769
10.2240,48771.000000,0.019986
10.2260,48634.000000,0.019724
10.2280,48536.000000,0.020692
10.2300,48420.000000,0.022164
10.2320,48321.000000,0.021927
10.2340,48203.000000,0.021451
10.2360,48114.000000,0.021457
10.2380,47994.000000,0.020673
10.2400,47863.000000,0.020329
10.2420,47740.000000,0.020673
10.2440,47601.000000,0.020251
10.2460,47459.000000,0.019807
10.2480,47336.000000,0.019776
10.2500,47224.000000,0.019571
10.2520,47088.000000,0.019644
10.2540,46968.000000,0.019919
10.2560,46846.000000,0.019883
10.2580,46698.000000,0.019725
10.2600,46561.000000,0.019569
10.2620,46437.000000,0.019437
10.2640,46312.000000,0.019502
10.2660,46172.000000,0.019878
10.2680,46048.000000,0.020073
10.2700,45929.000000,0.019877
10.2720,45798.000000,0.020486
10.2740,45696.000000,0.021583
10.2760,45568.000000,0.021546
10.2780,45448.000000,0.021536
10.2800,45323.000000,0.022401
10.2820,45195.000000,0.022557
10.2840,45084.000000,0.022400
10.2860,44969.000000,0.022719
10.2880,44851.000000,0.022222
10.2900,44719.000000,0.021058
10.2920,44601.000000,0.020342
10.2940,44494.000000,0.019640
10.2960,44415.000000,0.018878
10.2980,44326.000000,0.018709
10.3000,44202.000000,0.018405
10.3020,44097.000000,0.017215
10.3040,44001.000000,0.016613
10.3060,43883.000000,0.017538
10.3080,43799.000000,0.018613
10.3100,43676.000000,0.019440
10.3120,43556.000000,0.020153
10.3140,43446.000000,0.020099
10.3160,43346.000000,0.020672
10.3180,43238.000000,0.022500
10.3200,43132.000000,0.023086
10.3220,43032.000000,0.022412
10.3240,42936.000000,0.022129
10.3260,42841.000000,0.021610
10.3280,42754.000000,0.020924
10.3300,42649.000000,0.020537
10.3320,42555.000000,0.019717
10.3340,42476.000000,0.019044
10.3360,42381.000000,0.019081
10.3380,42299.000000,0.018997
10.3400,42214.000000,0.018808
10.3420,42129.000000,0.018968
10.3440,42046.000000,0.019159
10.3460,41941.000000,0.018868
10.3480,41826.000000,0.018396
10.3500,41727.000000,0.018612
10.3520,41653.000000,0.019027
10.3540,41586.000000,0.019046
10.3560,41488.000000,0.019393
10.3580,41413.000000,0.019636
10.3600,41336.000000,0.019434
10.3620,41239.000000,0.019855
10.3640,41164.000000,0.020175
10.3660,41058.000000,0.019743
10.3680,40971.000000,0.019794
10.3700,40886.000000,0.019824
10.3720,40775.000000,0.019198
10.3740,40664.000000,0.019245
10.3760,40576.000000,0.019651
10.3780,40461.000000,0.019106
10.3800,40343.000000,0.018290
10.3820,40225.000000,0.018110
10.3840,40146.000000,0.018332
10.3860,40063.000000,0.018693
10.3880,39944.000000,0.018848
10.3900,39836.000000,0.018153
10.3920,39757.000000,0.017218
10.3940,39654.000000,0.017415
10.3960,39554.000000,0.018179
10.3980,39466.000000,0.018491
10.4000,39379.000000,0.018668
10.4020,39267.000000,0.018356
10.4040,39156.000000,0.017828
10.4060,39053.000000,0.018492
10.4080,38958.000000,0.019223
10.4100,38858.000000,0.018716
10.4120,38751.000000,0.018247
10.4140,38669.000000,0.018006
10.4160,38594.000000,0.017391
10.4180,38518.000000,0.017081
10.4200,38410.000000,0.017011
10.4220,38319.000000,0.016727
10.4240,38222.000000,0.016462
10.4260,38096.000000,0.016229
10.4280,37998.000000,0.016269
10.4300,37919.000000,0.016745
10.4320,37823.000000,0.016982
10.4340,37718.000000,0.016651
10.4360,37614.000000,0.016210
10.4380,37513.000000,0.016116
10.4400,37418.000000,0.016413
10.4420,37307.000000,0.016804
10.4440,37219.000000,0.016743
10.4460,37142.000000,0.015981
10.4480,37054.000000,0.015621
10.4500,36955.000000,0.016226
10.4520,36869.000000,0.016230
10.4540,36784.000000,0.015575
10.4560,36689.000000,0.015758
10.4580,36609.000000,0.016050
10.4600,36536.000000,0.015789
10.4620,36468.000000,0.015869
10.4640,36381.000000,0.016021
10.4660,36289.000000,0.015790
10.4680,36208.000000,0.015517
10.4700,36143.000000,0.015267
10.4720,36061.000000,0.015105
10.4740,35998.000000,0.014908
10.4760,35931.000000,0.014634
10.4780,35843.000000,0.014295
10.4800,35771.000000,0.013434
10.4820,35679.000000,0.012787
10.4840,35586.000000,0.013032
10.4860,35515.000000,0.013075
10.4880,35429.000000,0.012999
10.4900,35368.000000,0.013211
10.4920,35286.000000,0.013057
10.4940,35188.000000,0.013350
10.4960,35098.000000,0.013908
10.4980,35004.000000,0.013351
10.5000,34903.000000,0.013024
10.5020,34806.000000,0.013293
10.5040,34719.000000,0.012671
10.5060,34636.000000,0.012096
10.5080,34563.000000,0.012037
10.5100,34454.000000,0.011617
10.5120,34333.000000,0.011376
10.5140,34241.000000,0.011209
10.5160,34145.000000,0.010805
10.5180,34045.000000,0.010911
10.5200,33974.000000,0.011002
10.5220,33889.000000,0.010538
10.5240,33802.000000,0.010151
10.5260,33695.000000,0.009868
10.5280,33595.000000,0.009626
10.5300,33489.000000,0.009680
10.5320,33388.000000,0.009756
10.5340,33316.000000,0.009164
10.5360,33228.000000,0.008098
10.5380,33138.000000,0.008136
10.5400,33056.000000,0.008939
10.5420,32985.000000,0.008517
10.5440,32892.000000,0.007940
10.5460,32801.000000,0.008248
10.5480,32721.000000,0.007896
10.5500,32655.000000,0.007480
10.5520,32608.000000,0.007809
10.5540,32530.000000,0.007404
10.5560,32447.000000,0.006592
10.5580,32364.000000,0.006220
10.5600,32284.000000,0.005756
10.5620,32204.000000,0.005626
10.5640,32136.000000,0.005750
10.5660,32064.000000,0.005332
10.5680,31984.000000,0.004784
10.5700,31896.000000,0.004047
10.5720,31803.000000,0.003096
10.5740,31728.000000,0.003458
