Time_s,Raw_Preprocessed_Norm,Denoised_Norm
2.0250,2.731654,-0.553910
2.0278,1.558405,-0.554142
2.0306,0.714328,-0.560063
2.0333,2.276607,-0.577460
2.0361,2.581991,-0.604569
2.0389,0.901886,-0.646728
2.0417,1.175317,-0.700487
2.0444,2.834136,-0.761163
2.0472,2.072858,-0.825274
2.0500,0.643323,-0.890270
2.0528,1.807696,-0.953542
2.0556,2.538947,-1.009889
2.0583,0.940035,-1.054834
2.0611,0.447983,-1.088451
2.0639,1.519938,-1.112843
2.0667,1.123406,-1.132955
2.0694,0.240235,-1.149880
2.0722,0.695420,-1.162166
2.0750,1.071616,-1.169089
2.0778,0.477881,-1.170515
2.0806,0.317889,-1.164784
2.0833,0.688026,-1.154511
2.0861,0.591710,-1.142871
2.0889,0.339640,-1.128597
2.0917,0.506844,-1.110194
2.0944,0.772934,-1.085538
2.0972,0.497953,-1.058454
2.1000,0.407094,-1.031827
2.1028,0.568154,-1.007921
2.1056,0.557252,-0.986471
2.1083,0.447054,-0.966502
2.1111,0.496769,-0.948652
2.1139,0.516173,-0.933919
2.1167,0.639769,-0.920452
2.1194,0.668435,-0.908967
2.1222,0.692770,-0.897319
2.1250,0.666490,-0.885435
2.1278,0.719699,-0.874943
2.1306,0.723135,-0.864393
2.1333,0.724698,-0.852379
2.1361,0.721149,-0.838990
2.1389,0.772297,-0.823191
2.1417,0.761021,-0.807017
2.1444,0.764716,-0.790469
2.1472,0.778080,-0.773664
2.1500,0.821367,-0.755704
2.1528,0.840532,-0.736005
2.1556,0.856368,-0.716423
2.1583,0.834158,-0.697531
2.1611,0.871487,-0.678636
2.1639,0.892231,-0.660717
2.1667,0.890956,-0.644495
2.1694,0.879628,-0.630542
2.1722,0.929941,-0.617425
2.1750,0.933102,-0.603202
2.1778,0.924772,-0.588226
2.1806,0.933617,-0.573759
2.1833,0.982479,-0.558187
2.1861,0.965707,-0.541924
2.1889,0.965061,-0.524067
2.1917,0.992504,-0.505648
2.1944,1.027135,-0.487795
2.1972,0.996083,-0.470304
2.2000,1.014705,-0.455210
2.2028,1.047352,-0.442606
2.2056,1.059987,-0.430752
2.2083,1.031212,-0.418317
2.2111,1.071458,-0.404861
2.2139,1.097521,-0.390315
2.2167,1.088880,-0.374972
2.2194,1.075186,-0.359128
2.2222,1.129511,-0.344101
2.2250,1.134043,-0.330215
2.2278,1.118398,-0.317056
2.2306,1.128791,-0.304185
2.2333,1.182354,-0.291512
2.2361,1.162609,-0.278822
2.2389,1.155807,-0.266016
2.2417,1.187074,-0.252441
2.2444,1.223193,-0.239620
2.2472,1.188493,-0.228095
2.2500,1.203845,-0.217566
2.2528,1.241041,-0.208556
2.2556,1.252344,-0.199927
2.2583,1.220065,-0.191088
2.2611,1.259987,-0.182009
2.2639,1.290778,-0.172885
2.2667,1.278061,-0.164006
2.2694,1.261346,-0.155558
2.2722,1.318906,-0.147887
2.2750,1.327441,-0.141171
2.2778,1.303834,-0.134542
2.2806,1.313563,-0.126860
2.2833,1.373317,-0.117868
2.2861,1.354765,-0.107843
2.2889,1.336794,-0.098375
2.2917,1.373711,-0.090399
2.2944,1.421951,-0.083287
2.2972,1.379547,-0.076743
2.3000,1.379468,-0.070847
2.3028,1.443243,-0.065604
2.3056,1.465758,-0.060420
2.3083,1.400779,-0.055410
2.3111,1.437953,-0.050385
2.3139,1.493416,-0.044720
2.3167,1.475807,-0.039330
2.3194,1.433646,-0.034948
2.3222,1.503014,-0.031459
2.3250,1.528448,-0.027941
2.3278,1.488044,-0.023168
2.3306,1.483394,-0.016398
2.3333,1.571220,-0.008706
2.3361,1.556440,-0.001746
2.3389,1.508177,0.004808
2.3417,1.550120,0.010804
2.3444,1.623345,0.015737
2.3472,1.565212,0.019753
2.3500,1.546163,0.023304
2.3528,1.623384,0.027040
2.3556,1.652718,0.031655
